id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
77298433,,10000.0,10000.0,10000.0, 36 months,7.39,310.56,A,A4,Machine operator ,9 years,OWN,45000.0,Verified,May-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=77298433,,credit_card,Credit card refinancing,648xx,MO,18.59,1.0,Sep-2004,685.0,689.0,1.0,11.0,,5.0,0.0,7264.0,63.2,22.0,w,0.0,0.0,10858.4419241341,10858.44,10000.0,858.44,0.0,0.0,0.0,Nov-2017,5866.29,,Mar-2018,639.0,635.0,0.0,,1.0,Individual,,,,0.0,0.0,133458.0,2.0,1.0,0.0,4.0,15.0,23133.0,81.0,2.0,3.0,5318.0,76.0,11500.0,3.0,0.0,2.0,9.0,26692.0,4236.0,63.2,0.0,0.0,30.0,136.0,4.0,4.0,5.0,4.0,,4.0,,0.0,3.0,3.0,3.0,7.0,5.0,3.0,12.0,3.0,5.0,0.0,0.0,0.0,3.0,95.5,33.3,0.0,0.0,143969.0,30397.0,11500.0,28481.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
132308610,,18000.0,18000.0,18000.0, 60 months,20.39,480.81,D,D4,"VP, Disbursement Management",10+ years,RENT,106000.0,Source Verified,Apr-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=132308610,,debt_consolidation,Debt consolidation,930xx,CA,19.38,0.0,Sep-2007,675.0,679.0,1.0,,100.0,23.0,1.0,23422.0,54.1,30.0,w,15903.31,15903.31,5248.13,5248.13,2096.69,3151.44,0.0,0.0,0.0,Mar-2019,480.81,Apr-2019,Mar-2019,669.0,665.0,0.0,,1.0,Individual,,,,0.0,0.0,44235.0,1.0,2.0,0.0,1.0,23.0,20813.0,52.0,2.0,8.0,4360.0,53.0,43300.0,1.0,0.0,2.0,9.0,2011.0,12226.0,50.1,0.0,0.0,88.0,127.0,3.0,3.0,0.0,14.0,,5.0,,0.0,8.0,16.0,10.0,11.0,7.0,21.0,23.0,16.0,23.0,0.0,0.0,0.0,2.0,100.0,55.6,1.0,0.0,82994.0,44235.0,24500.0,39694.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
93849187,,40000.0,40000.0,40000.0, 60 months,8.24,815.66,B,B1,physician,10+ years,MORTGAGE,290000.0,Verified,Nov-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=93849187,,debt_consolidation,Debt consolidation,347xx,FL,10.99,0.0,Aug-1991,690.0,694.0,0.0,,11.0,7.0,5.0,67672.0,87.5,14.0,w,24011.49,24011.49,22004.51,22004.51,15988.51,6016.0,0.0,0.0,0.0,Feb-2019,815.66,Apr-2019,Mar-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,590190.0,1.0,1.0,0.0,0.0,152.0,53425.0,,1.0,1.0,22500.0,88.0,77300.0,0.0,0.0,0.0,1.0,84313.0,9628.0,87.5,0.0,0.0,303.0,277.0,5.0,5.0,1.0,5.0,,,,0.0,5.0,5.0,5.0,6.0,5.0,5.0,8.0,5.0,7.0,0.0,0.0,0.0,1.0,100.0,80.0,0.0,5.0,749967.0,121097.0,77300.0,102267.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
80788162,,20000.0,20000.0,20000.0, 60 months,29.67,643.02,G,G3,,,MORTGAGE,59208.0,Verified,Jun-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=80788162,,debt_consolidation,,315xx,GA,35.21,0.0,Nov-2004,660.0,664.0,0.0,,,12.0,0.0,13275.0,46.4,52.0,w,0.0,0.0,15939.07,15939.07,3547.18,8604.27,0.0,3787.62,340.8858,Jan-2018,643.02,,Jul-2018,574.0,570.0,0.0,,1.0,Individual,,,,0.0,0.0,72774.0,2.0,4.0,5.0,10.0,3.0,59499.0,83.0,1.0,3.0,4236.0,60.0,28600.0,3.0,0.0,12.0,15.0,6065.0,4556.0,64.7,0.0,0.0,124.0,138.0,10.0,3.0,3.0,21.0,,3.0,,0.0,3.0,6.0,3.0,9.0,28.0,8.0,21.0,6.0,12.0,0.0,0.0,0.0,7.0,100.0,66.7,0.0,0.0,91326.0,72774.0,12900.0,62726.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1545478,,21000.0,21000.0,20750.0, 36 months,12.12,698.71,B,B3,DiscoverReady,2 years,RENT,120000.0,Verified,Sep-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1545478,"  Borrower added on 09/17/12 > Several years ago I accumulated a substantial amount of unsecured debt;  I've spent the last 5 years solidly and consistently paying this down, but I would prefer better terms and a single debtor. Most of my accounts are closed and I will use this money to payoff those loans.<br>",debt_consolidation,CC Consolidation,480xx,MI,11.42,0.0,Nov-1992,705.0,709.0,0.0,,,9.0,0.0,10190.0,36.1,20.0,f,0.0,0.0,25153.332136152203,24853.89,21000.0,4153.33,0.0,0.0,0.0,Sep-2015,700.54,,Mar-2019,759.0,755.0,0.0,,1.0,Individual,,,,0.0,100.0,186003.0,,,,,,,,,,,,28200.0,,,,2.0,20667.0,46.0,99.1,0.0,0.0,153.0,242.0,10.0,2.0,2.0,92.0,,10.0,,0.0,1.0,2.0,1.0,5.0,5.0,6.0,12.0,2.0,9.0,0.0,0.0,0.0,2.0,95.0,100.0,0.0,0.0,228760.0,13818.0,5100.0,2000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
90136788,,30000.0,30000.0,30000.0, 36 months,8.59,948.28,A,A5,Director,10+ years,MORTGAGE,105000.0,Verified,Sep-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=90136788,,home_improvement,Home improvement,721xx,AR,10.83,0.0,Feb-1998,715.0,719.0,0.0,49.0,,6.0,0.0,7380.0,56.3,27.0,w,0.0,0.0,31271.689254728,31271.69,30000.0,1271.69,0.0,0.0,0.0,Apr-2017,26558.92,,Mar-2019,739.0,735.0,0.0,,1.0,Individual,,,,0.0,0.0,182079.0,2.0,1.0,0.0,0.0,27.0,19358.0,,2.0,4.0,6916.0,56.0,13100.0,0.0,0.0,1.0,5.0,30347.0,2084.0,76.8,0.0,0.0,126.0,195.0,1.0,1.0,4.0,6.0,49.0,9.0,49.0,0.0,1.0,2.0,2.0,12.0,6.0,4.0,17.0,2.0,6.0,0.0,0.0,0.0,2.0,88.9,50.0,0.0,0.0,219393.0,26738.0,9000.0,42832.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
65906510,,24700.0,24700.0,24700.0, 60 months,14.48,580.9,C,C5,Technician ,8 years,OWN,65000.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65906510,,debt_consolidation,Debt consolidation,272xx,NC,32.84,0.0,Jan-1997,690.0,694.0,0.0,43.0,,13.0,0.0,30439.0,43.1,15.0,w,10718.66,10718.66,22754.44,22754.44,13981.34,8773.1,0.0,0.0,0.0,Mar-2019,580.9,Apr-2019,Mar-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,91306.0,,,,,,,,,,,,70600.0,,,,6.0,7609.0,10572.0,48.4,0.0,0.0,154.0,226.0,3.0,3.0,0.0,3.0,,16.0,43.0,0.0,5.0,9.0,6.0,6.0,4.0,11.0,11.0,9.0,13.0,0.0,0.0,0.0,1.0,93.3,50.0,0.0,0.0,142377.0,91306.0,20500.0,71777.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
143481109,,25000.0,25000.0,25000.0, 36 months,6.46,765.77,A,A1,case manager,3 years,RENT,85000.0,Not Verified,Nov-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=143481109,,debt_consolidation,Debt consolidation,189xx,PA,10.89,0.0,Oct-2001,695.0,699.0,0.0,,,10.0,0.0,24075.0,49.1,11.0,w,22454.79,22454.79,3054.11,3054.11,2545.21,508.9,0.0,0.0,0.0,Mar-2019,765.77,Apr-2019,Mar-2019,749.0,745.0,0.0,,1.0,Individual,,,,0.0,965.0,128890.0,1.0,2.0,0.0,1.0,20.0,104815.0,48.0,2.0,3.0,10519.0,49.0,49000.0,1.0,0.0,2.0,4.0,12889.0,18644.0,55.6,0.0,0.0,82.0,205.0,3.0,3.0,0.0,3.0,,7.0,,0.0,3.0,4.0,6.0,7.0,2.0,8.0,9.0,4.0,10.0,0.0,0.0,0.0,2.0,100.0,16.7,0.0,0.0,140945.0,128890.0,42000.0,91945.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
38559988,,9975.0,9975.0,9975.0, 36 months,17.14,356.34,D,D4,,,RENT,25000.0,Verified,Jan-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=38559988,,debt_consolidation,Debt consolidation,808xx,CO,36.44,0.0,Aug-1994,670.0,674.0,0.0,24.0,,5.0,0.0,16437.0,70.8,19.0,f,0.0,0.0,11151.03,11151.03,9975.0,1176.03,0.0,0.0,0.0,Oct-2015,8319.31,,Mar-2017,589.0,585.0,0.0,24.0,1.0,Individual,,,,0.0,0.0,17384.0,,,,,,,,,,,,23200.0,,,,1.0,3477.0,6854.0,54.3,0.0,0.0,117.0,245.0,83.0,4.0,1.0,104.0,24.0,8.0,24.0,1.0,2.0,3.0,3.0,7.0,8.0,4.0,10.0,3.0,5.0,0.0,0.0,0.0,1.0,89.5,66.7,0.0,0.0,24200.0,17384.0,15000.0,1000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
132256115,,10000.0,10000.0,10000.0, 36 months,15.04,346.85,C,C4,,,OWN,21330.0,Verified,May-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=132256115,,credit_card,Credit card refinancing,133xx,NY,28.31,0.0,Nov-1999,705.0,709.0,1.0,,,7.0,0.0,9916.0,56.3,18.0,w,7655.63,7655.63,3460.14,3460.14,2344.37,1115.77,0.0,0.0,0.0,Mar-2019,346.85,Apr-2019,Mar-2019,724.0,720.0,0.0,,1.0,Individual,,,,0.0,31.0,13784.0,1.0,1.0,1.0,1.0,11.0,3868.0,65.0,1.0,3.0,7911.0,58.0,17600.0,0.0,1.0,1.0,4.0,2297.0,240.0,97.4,0.0,0.0,151.0,221.0,5.0,5.0,1.0,19.0,,5.0,,0.0,2.0,4.0,2.0,6.0,4.0,6.0,13.0,4.0,7.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,23600.0,13784.0,9400.0,6000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
88906551,,28000.0,28000.0,28000.0, 36 months,10.49,909.94,B,B3,"Vice President, Legal & Compliance",1 year,MORTGAGE,230000.0,Source Verified,Sep-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=88906551,,debt_consolidation,Debt consolidation,530xx,WI,2.87,2.0,Mar-2004,700.0,704.0,2.0,21.0,,10.0,0.0,23352.0,73.0,42.0,w,4439.19,4439.19,28040.91,28040.91,23560.81,4480.1,0.0,0.0,0.0,Mar-2019,909.94,Apr-2019,Mar-2019,714.0,710.0,0.0,21.0,1.0,Individual,,,,0.0,0.0,477867.0,1.0,3.0,1.0,2.0,12.0,100028.0,105.0,2.0,3.0,12635.0,83.0,32000.0,0.0,0.0,2.0,5.0,53096.0,7389.0,75.0,0.0,0.0,148.0,150.0,4.0,4.0,5.0,4.0,51.0,1.0,51.0,2.0,3.0,4.0,3.0,14.0,15.0,5.0,20.0,4.0,10.0,0.0,0.0,2.0,3.0,81.0,33.3,0.0,0.0,534472.0,123676.0,29500.0,112176.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
101539429,,3500.0,3500.0,3500.0, 36 months,14.99,121.32,C,C4,Firefighter,2 years,RENT,35000.0,Source Verified,Mar-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=101539429,,small_business,Business,272xx,NC,3.76,0.0,Mar-2012,690.0,694.0,0.0,29.0,,4.0,0.0,3268.0,41.9,9.0,w,1344.14,1344.14,2905.85,2905.85,2155.86,749.99,0.0,0.0,0.0,Mar-2019,121.32,Apr-2019,Mar-2019,664.0,660.0,0.0,,1.0,Individual,,,,0.0,0.0,3268.0,1.0,0.0,0.0,1.0,17.0,0.0,,1.0,2.0,2543.0,42.0,7800.0,0.0,1.0,0.0,3.0,817.0,3332.0,49.5,0.0,0.0,51.0,60.0,0.0,0.0,0.0,0.0,,16.0,,0.0,3.0,3.0,3.0,4.0,2.0,4.0,7.0,3.0,4.0,0.0,0.0,0.0,1.0,88.9,33.3,0.0,0.0,7800.0,3268.0,6600.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
58150518,,5000.0,5000.0,5000.0, 36 months,14.65,172.48,C,C5,Front Desk,10+ years,RENT,29844.0,Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58150518,,other,Other,334xx,FL,24.37,0.0,Apr-2002,685.0,689.0,0.0,,,6.0,0.0,10242.0,84.0,14.0,f,0.0,0.0,6200.9366331865,6200.94,5000.0,1200.94,0.0,0.0,0.0,Aug-2018,172.28,,Mar-2019,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,15857.0,,,,,,,,,,,,12200.0,,,,4.0,2643.0,600.0,90.0,0.0,0.0,44.0,160.0,8.0,7.0,0.0,44.0,,8.0,,0.0,2.0,3.0,2.0,6.0,6.0,4.0,8.0,3.0,6.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,22200.0,15857.0,6000.0,10000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
60751374,,8000.0,8000.0,7900.0, 36 months,8.18,251.36,B,B1,sales and service manager,4 years,RENT,57000.0,Verified,Sep-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=60751374,,credit_card,Credit card refinancing,339xx,FL,19.91,0.0,Jul-1997,670.0,674.0,0.0,82.0,46.0,18.0,1.0,11294.0,46.9,38.0,f,0.0,0.0,9044.4671989641,8931.41,8000.0,1044.47,0.0,0.0,0.0,Aug-2018,501.87,,Mar-2019,694.0,690.0,0.0,82.0,1.0,Individual,,,,0.0,218.0,30860.0,,,,,,,,,,,,24100.0,,,,9.0,1815.0,470.0,91.6,0.0,0.0,127.0,218.0,4.0,4.0,0.0,23.0,82.0,8.0,82.0,1.0,4.0,13.0,4.0,15.0,6.0,17.0,31.0,13.0,18.0,0.0,0.0,0.0,6.0,97.1,100.0,1.0,0.0,56647.0,30860.0,5600.0,32547.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
55201973,,12000.0,12000.0,11900.0, 60 months,16.99,298.17,D,D3,register nurse,10+ years,MORTGAGE,66000.0,Source Verified,Jul-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=55201973,,debt_consolidation,Debt consolidation,240xx,VA,23.4,3.0,Nov-2000,660.0,664.0,0.0,4.0,,18.0,0.0,6512.0,30.4,34.0,f,0.0,0.0,16349.6775202561,16213.43,12000.0,4349.68,0.0,0.0,0.0,Feb-2018,7415.91,,Mar-2018,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,201283.0,,,,,,,,,,,,21400.0,,,,5.0,12580.0,6061.0,50.3,0.0,0.0,26.0,176.0,7.0,7.0,3.0,12.0,,9.0,4.0,0.0,2.0,4.0,6.0,12.0,5.0,14.0,26.0,4.0,18.0,0.0,0.0,0.0,3.0,91.2,33.3,0.0,0.0,246317.0,41295.0,12200.0,46606.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
38547801,,13500.0,13500.0,13500.0, 60 months,15.99,328.23,D,D2,Staff Sergeant,9 years,RENT,55400.0,Source Verified,Jan-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=38547801,,debt_consolidation,Debt consolidation,163xx,PA,34.06,0.0,Jan-2005,665.0,669.0,1.0,60.0,,9.0,0.0,10282.0,69.0,22.0,w,0.0,0.0,19373.1150868597,19373.12,13500.0,5873.12,0.0,0.0,0.0,Feb-2019,630.07,,Feb-2019,774.0,770.0,0.0,60.0,1.0,Individual,,,,0.0,0.0,80650.0,,,,,,,,,,,,14900.0,,,,8.0,8961.0,1073.0,85.7,0.0,0.0,120.0,96.0,4.0,2.0,1.0,15.0,,2.0,60.0,1.0,3.0,4.0,3.0,3.0,14.0,5.0,7.0,4.0,9.0,0.0,0.0,0.0,4.0,86.4,66.7,0.0,0.0,89137.0,80650.0,7500.0,74237.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67939469,,4000.0,4000.0,4000.0, 36 months,13.18,135.13,C,C3,,,MORTGAGE,84012.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67939469,,small_business,Business,433xx,OH,18.15,0.0,May-1981,680.0,684.0,0.0,24.0,,14.0,0.0,24225.0,68.6,40.0,w,0.0,0.0,4489.2126452232005,4489.21,4000.0,489.21,0.0,0.0,0.0,Jan-2017,2994.0,,May-2017,644.0,640.0,0.0,,1.0,Individual,,,,0.0,2785.0,466341.0,2.0,3.0,1.0,2.0,12.0,7017.0,34.0,1.0,1.0,6382.0,56.0,35300.0,0.0,12.0,3.0,5.0,38862.0,7118.0,54.9,0.0,0.0,140.0,415.0,2.0,2.0,5.0,2.0,24.0,0.0,24.0,0.0,3.0,5.0,3.0,11.0,8.0,8.0,27.0,5.0,14.0,0.0,0.0,0.0,3.0,94.9,66.7,0.0,0.0,501524.0,31242.0,15800.0,20957.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
12786258,,12000.0,12000.0,12000.0, 36 months,15.31,417.81,C,C4,Project Manager and Business Analyst,6 years,MORTGAGE,70000.0,Source Verified,Mar-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=12786258,,debt_consolidation,Debt consolidation,330xx,FL,12.34,3.0,May-1981,670.0,674.0,1.0,5.0,61.0,16.0,1.0,8174.0,35.7,27.0,w,0.0,0.0,13213.1123513144,13213.11,12000.0,1213.11,0.0,0.0,0.0,Dec-2014,9370.63,,Sep-2018,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,108848.0,,,,,,,,,,,,22900.0,,,,4.0,6803.0,7416.0,50.2,0.0,0.0,84.0,394.0,4.0,4.0,1.0,4.0,5.0,4.0,5.0,0.0,7.0,8.0,9.0,14.0,4.0,13.0,22.0,8.0,16.0,0.0,0.0,0.0,3.0,85.0,22.2,1.0,0.0,123945.0,26556.0,14900.0,13327.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
37741988,,28000.0,28000.0,28000.0, 36 months,11.99,929.87,B,B5,sr. systems engineer,10+ years,RENT,137620.0,Source Verified,Jan-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=37741988,,debt_consolidation,Debt consolidation,357xx,AL,23.75,0.0,Jul-1986,715.0,719.0,0.0,,,17.0,0.0,102374.0,67.7,35.0,f,0.0,0.0,29186.13,29186.13,28000.0,1186.13,0.0,0.0,0.0,May-2015,26433.82,,Mar-2019,659.0,655.0,0.0,,1.0,Individual,,,,0.0,0.0,144738.0,,,,,,,,,,,,123900.0,,,,1.0,9046.0,20961.0,60.0,0.0,0.0,180.0,341.0,30.0,1.0,1.0,90.0,,1.0,,0.0,9.0,13.0,9.0,15.0,6.0,14.0,28.0,13.0,17.0,0.0,0.0,0.0,1.0,100.0,44.4,0.0,0.0,206807.0,136271.0,52400.0,42407.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
63416154,,5000.0,5000.0,5000.0, 36 months,9.17,159.4,B,B2,Shipping/Receiving/Mechanical,< 1 year,RENT,35000.0,Source Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63416154,,debt_consolidation,Debt consolidation,333xx,FL,16.5,0.0,Nov-2002,660.0,664.0,1.0,,68.0,8.0,1.0,5161.0,33.5,26.0,w,0.0,0.0,5360.41,5360.41,5000.0,360.41,0.0,0.0,0.0,Nov-2016,2808.74,,Mar-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,15401.0,,,,,,,,,,,,15400.0,,,,2.0,2200.0,2482.0,65.0,0.0,0.0,155.0,152.0,4.0,4.0,0.0,36.0,,4.0,,0.0,2.0,5.0,2.0,9.0,5.0,7.0,20.0,5.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,29751.0,15401.0,7100.0,14351.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
13448539,,5000.0,5000.0,5000.0, 36 months,17.57,179.69,D,D2,Legal Secretary,3 years,MORTGAGE,50000.0,Source Verified,Apr-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=13448539,,debt_consolidation,Debt consolidation,554xx,MN,27.6,0.0,Aug-1997,685.0,689.0,1.0,31.0,,10.0,0.0,14313.0,76.1,16.0,w,0.0,0.0,6468.7898566764,6468.79,5000.0,1468.79,0.0,0.0,0.0,Dec-2016,880.81,,Mar-2019,684.0,680.0,0.0,36.0,1.0,Individual,,,,0.0,0.0,197874.0,,,,,,,,,,,,18800.0,,,,1.0,19787.0,271.0,98.0,0.0,0.0,199.0,124.0,46.0,10.0,1.0,61.0,,4.0,,0.0,4.0,5.0,4.0,7.0,7.0,5.0,8.0,5.0,10.0,0.0,0.0,0.0,1.0,93.3,100.0,0.0,0.0,218716.0,66259.0,13300.0,56093.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134997798,,24000.0,24000.0,24000.0, 60 months,24.84,702.19,E,E3,Supervisor,8 years,MORTGAGE,56000.0,Verified,Jun-2018,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134997798,,debt_consolidation,Debt consolidation,840xx,UT,26.58,0.0,Aug-1993,790.0,794.0,1.0,,,5.0,0.0,0.0,0.0,12.0,w,0.0,0.0,26850.47579022,26850.48,24000.0,2850.48,0.0,0.0,0.0,Nov-2018,24074.84,,Dec-2018,794.0,790.0,0.0,,1.0,Joint App,116000.0,14.82,Verified,0.0,0.0,368189.0,2.0,3.0,4.0,5.0,1.0,77535.0,94.0,1.0,1.0,0.0,92.0,1000.0,2.0,6.0,1.0,7.0,73638.0,,,0.0,0.0,165.0,298.0,1.0,1.0,4.0,,,3.0,,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,6.0,100.0,,0.0,0.0,377870.0,77535.0,0.0,82170.0,38532.0,695.0,699.0,May-2001,2.0,4.0,8.0,34.1,3.0,4.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
91232383,,12000.0,12000.0,12000.0, 36 months,17.99,433.77,D,D2,store manager,9 years,RENT,55000.0,Source Verified,Oct-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=91232383,,debt_consolidation,Debt consolidation,331xx,FL,18.04,0.0,Jul-2006,670.0,674.0,3.0,,,7.0,0.0,6080.0,53.3,12.0,w,0.0,0.0,14738.5482208023,14738.55,12000.0,2738.55,0.0,0.0,0.0,May-2018,6942.68,,Dec-2018,684.0,680.0,1.0,,1.0,Individual,,,,0.0,827.0,33533.0,1.0,1.0,1.0,1.0,7.0,27453.0,85.0,2.0,6.0,1904.0,77.0,11400.0,2.0,0.0,6.0,7.0,4790.0,4842.0,51.1,0.0,0.0,45.0,123.0,3.0,3.0,0.0,3.0,,1.0,,0.0,5.0,6.0,5.0,7.0,4.0,6.0,8.0,6.0,7.0,0.0,0.0,0.0,3.0,100.0,20.0,0.0,0.0,43540.0,33533.0,9900.0,32140.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
56622322,,18000.0,18000.0,18000.0, 36 months,6.89,554.89,A,A3,unit manager,7 years,RENT,94000.0,Source Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=56622322,,debt_consolidation,Debt consolidation,949xx,CA,6.43,0.0,Nov-1999,685.0,689.0,0.0,,,8.0,0.0,15655.0,93.2,10.0,w,0.0,0.0,19941.5196984572,19941.52,18000.0,1941.52,0.0,0.0,0.0,Apr-2018,2746.87,,Jan-2019,684.0,680.0,0.0,,1.0,Individual,,,,0.0,0.0,15655.0,,,,,,,,,,,,16800.0,,,,0.0,1957.0,1145.0,93.2,0.0,0.0,93.0,188.0,77.0,77.0,0.0,77.0,,,,0.0,8.0,8.0,8.0,8.0,2.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,100.0,87.5,0.0,0.0,16800.0,15655.0,16800.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
